technique_id,x_mitre_is_subtechnique,technique,tactic,platform,data_source,definition,collection_layers,data_source_platform,contributors,data_component,type,description,source_data_element,relationship,target_data_element,references
T1098.001,True,Additional Cloud Credentials,['persistence'],"['IaaS', 'Azure AD']",user account,"The representation of a user, device, service or application that access resources within a network environment. It has login capabilities and can be authenticated by an operating system, application or platform.","['host', 'cloud', 'container']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Containers', 'Google Workspace']","['ATT&CK', 'CTID']",user account modification,activity,A user account was modified.,user,locked,user,['https://docs.microsoft.com/en-us/windows/security/identity-protection/access-control/security-principals']
T1098.001,True,Additional Cloud Credentials,['persistence'],"['IaaS', 'Azure AD']",user account,"The representation of a user, device, service or application that access resources within a network environment. It has login capabilities and can be authenticated by an operating system, application or platform.","['host', 'cloud', 'container']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Containers', 'Google Workspace']","['ATT&CK', 'CTID']",user account modification,activity,A user account was modified.,user,unlocked,user,['https://docs.microsoft.com/en-us/windows/security/identity-protection/access-control/security-principals']
T1098.001,True,Additional Cloud Credentials,['persistence'],"['IaaS', 'Azure AD']",user account,"The representation of a user, device, service or application that access resources within a network environment. It has login capabilities and can be authenticated by an operating system, application or platform.","['host', 'cloud', 'container']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Containers', 'Google Workspace']","['ATT&CK', 'CTID']",user account modification,activity,A user account was modified.,user,granted access to,user,['https://docs.microsoft.com/en-us/windows/security/identity-protection/access-control/security-principals']
T1098.001,True,Additional Cloud Credentials,['persistence'],"['IaaS', 'Azure AD']",user account,"The representation of a user, device, service or application that access resources within a network environment. It has login capabilities and can be authenticated by an operating system, application or platform.","['host', 'cloud', 'container']","['Windows', 'Linux', 'macOS', 'IaaS', 'SaaS', 'Office 365', 'Azure AD', 'Containers', 'Google Workspace']","['ATT&CK', 'CTID']",user account modification,activity,A user account was modified.,user,removed access from,user,['https://docs.microsoft.com/en-us/windows/security/identity-protection/access-control/security-principals']
T1098.001,True,Additional Cloud Credentials,['persistence'],"['IaaS', 'Azure AD']",active directory,"Information associated with the Active Directory service or objects (Such as a user, a group, or a workstation) and activity around them.","['host', 'cloud']","['Windows', 'Azure AD']","['ATT&CK', 'CTID']",active directory object modification,activity,An active directory service or object was modified.,user,modified,ad object,['https://docs.microsoft.com/en-us/windows-server/identity/ad-ds/ad-ds-getting-started']
T1543.004,True,Launch Daemon,"['persistence', 'privilege-escalation']",['macOS'],file,"Information about file objects (All file systems) that represent computer resources that can be managed by the I/O system. This data source can be used as a reference to extend the concepts of other data sources such as driver, module, and network share.",['host'],"['Windows', 'Linux', 'macOS', 'Network']","['ATT&CK', 'CTID']",file creation,activity,A file was created.,process,created,file,"['https://docs.microsoft.com/en-us/windows/win32/fileio/file-management', 'https://docs.microsoft.com/en-us/windows/win32/fileio/file-streams', 'https://docs.microsoft.com/en-us/troubleshoot/windows-client/backup-and-storage/fat-hpfs-and-ntfs-file-systems']"
T1543.004,True,Launch Daemon,"['persistence', 'privilege-escalation']",['macOS'],file,"Information about file objects (All file systems) that represent computer resources that can be managed by the I/O system. This data source can be used as a reference to extend the concepts of other data sources such as driver, module, and network share.",['host'],"['Windows', 'Linux', 'macOS', 'Network']","['ATT&CK', 'CTID']",file modification,activity,A file was modified.,process,modified,file,"['https://docs.microsoft.com/en-us/windows/win32/fileio/file-management', 'https://docs.microsoft.com/en-us/windows/win32/fileio/file-streams', 'https://docs.microsoft.com/en-us/troubleshoot/windows-client/backup-and-storage/fat-hpfs-and-ntfs-file-systems']"
T1543.004,True,Launch Daemon,"['persistence', 'privilege-escalation']",['macOS'],file,"Information about file objects (All file systems) that represent computer resources that can be managed by the I/O system. This data source can be used as a reference to extend the concepts of other data sources such as driver, module, and network share.",['host'],"['Windows', 'Linux', 'macOS', 'Network']","['ATT&CK', 'CTID']",file modification,activity,A file was modified.,user,modified,file,"['https://docs.microsoft.com/en-us/windows/win32/fileio/file-management', 'https://docs.microsoft.com/en-us/windows/win32/fileio/file-streams', 'https://docs.microsoft.com/en-us/troubleshoot/windows-client/backup-and-storage/fat-hpfs-and-ntfs-file-systems']"
T1543.004,True,Launch Daemon,"['persistence', 'privilege-escalation']",['macOS'],process,Information about instances of computer programs that are being executed by at least one thread.,['host'],"['Windows', 'Linux', 'macOS']","['ATT&CK', 'CTID']",process creation,activity,A process was created.,user,created,process,['https://docs.microsoft.com/en-us/windows/win32/procthread/processes-and-threads']
T1543.004,True,Launch Daemon,"['persistence', 'privilege-escalation']",['macOS'],process,Information about instances of computer programs that are being executed by at least one thread.,['host'],"['Windows', 'Linux', 'macOS']","['ATT&CK', 'CTID']",process creation,activity,A process was created.,process,created,process,['https://docs.microsoft.com/en-us/windows/win32/procthread/processes-and-threads']
T1543.004,True,Launch Daemon,"['persistence', 'privilege-escalation']",['macOS'],process,Information about instances of computer programs that are being executed by at least one thread.,['host'],"['Windows', 'Linux', 'macOS']","['ATT&CK', 'CTID']",process creation,activity,A process was created.,process,created,thread,['https://docs.microsoft.com/en-us/windows/win32/procthread/processes-and-threads']
T1543.004,True,Launch Daemon,"['persistence', 'privilege-escalation']",['macOS'],command,Information about commands that can be used through a command-line interface and/or script interpreter.,"['host', 'container']","['Windows', 'Linux', 'macOS', 'Network', 'Containers']","['Austin Clark', 'ATT&CK', 'CTID']",command execution,activity,Information about commands executed through a command-line interface and/or script interpreter.,user,executed,command,"['https://tools.ietf.org/id/draft-ietf-opsawg-tacacs-07.html#rfc.section.7.2', 'https://tools.ietf.org/html/rfc2866']"
T1543.004,True,Launch Daemon,"['persistence', 'privilege-escalation']",['macOS'],command,Information about commands that can be used through a command-line interface and/or script interpreter.,"['host', 'container']","['Windows', 'Linux', 'macOS', 'Network', 'Containers']","['Austin Clark', 'ATT&CK', 'CTID']",command execution,activity,Information about commands executed through a command-line interface and/or script interpreter.,process,executed,command,"['https://tools.ietf.org/id/draft-ietf-opsawg-tacacs-07.html#rfc.section.7.2', 'https://tools.ietf.org/html/rfc2866']"
T1543.004,True,Launch Daemon,"['persistence', 'privilege-escalation']",['macOS'],service,Information about software programs that run in the background and typically start with the operating system.,['host'],"['Windows', 'Linux', 'macOS']","['ATT&CK', 'CTID']",service creation,activity,A service/daemon was created.,user,created,service,"['https://docs.microsoft.com/en-us/dotnet/framework/windows-services/introduction-to-windows-service-applications', 'https://www.linux.com/news/introduction-services-runlevels-and-rcd-scripts/']"
T1543.004,True,Launch Daemon,"['persistence', 'privilege-escalation']",['macOS'],service,Information about software programs that run in the background and typically start with the operating system.,['host'],"['Windows', 'Linux', 'macOS']","['ATT&CK', 'CTID']",service modification,activity,A service/daemon was modified.,user,modified,service,"['https://docs.microsoft.com/en-us/dotnet/framework/windows-services/introduction-to-windows-service-applications', 'https://www.linux.com/news/introduction-services-runlevels-and-rcd-scripts/']"
T1543.004,True,Launch Daemon,"['persistence', 'privilege-escalation']",['macOS'],service,Information about software programs that run in the background and typically start with the operating system.,['host'],"['Windows', 'Linux', 'macOS']","['ATT&CK', 'CTID']",service modification,activity,A service/daemon was modified.,process,modified,service,"['https://docs.microsoft.com/en-us/dotnet/framework/windows-services/introduction-to-windows-service-applications', 'https://www.linux.com/news/introduction-services-runlevels-and-rcd-scripts/']"
